user_id,product_id,category,price_tier,price,avg_rating,review_count,session_duration_seconds,time_of_day,day_of_week,is_weekend,page_views_in_session,items_in_cart,user_total_purchases,purchased,interaction_date
USER_00669,PROD_0451,Sports,luxury,755.38,4.5,593,597,20,0,0,20,3,27,0,2024-01-08
USER_00585,PROD_0071,Home & Kitchen,mid-range,78.12,4.7,1040,370,8,5,1,9,4,21,1,2024-09-28
USER_00962,PROD_0197,Clothing,luxury,685.89,3.8,1892,52,6,5,1,1,1,30,0,2024-12-28
USER_00944,PROD_0111,Toys,luxury,881.4,4.1,1842,348,17,6,1,5,0,21,0,2024-05-19
USER_00936,PROD_0165,Home & Kitchen,budget,29.85,3.2,1570,210,1,1,0,6,1,37,0,2024-08-06
USER_00738,PROD_0443,Sports,luxury,872.86,4.9,1652,315,9,2,0,14,3,46,0,2024-09-18
USER_00111,PROD_0156,Beauty,mid-range,43.41,4.5,571,516,8,6,1,1,2,13,0,2024-12-08
USER_00020,PROD_0331,Beauty,mid-range,97.87,4.2,1545,174,16,4,0,10,3,44,0,2024-06-07
USER_00625,PROD_0025,Beauty,mid-range,85.45,3.8,135,346,11,3,0,16,3,18,0,2024-05-23
USER_00818,PROD_0008,Electronics,budget,14.5,3.7,709,330,19,2,0,11,5,16,0,2024-09-04
USER_00765,PROD_0003,Books,luxury,322.25,3.2,481,513,5,2,0,4,0,41,0,2024-02-28
USER_00725,PROD_0100,Books,luxury,855.61,4.9,1512,484,17,4,0,17,3,39,0,2024-11-01
USER_00810,PROD_0414,Home & Kitchen,luxury,718.26,4.7,1382,15,6,2,0,20,4,1,0,2024-01-17
USER_00107,PROD_0026,Sports,luxury,717.12,3.9,519,230,14,4,0,2,2,4,0,2024-11-22
USER_00735,PROD_0277,Books,premium,122.98,3.6,468,471,21,5,1,7,2,0,0,2024-07-27
USER_00436,PROD_0290,Sports,budget,5.19,3.6,437,205,21,4,0,3,5,49,0,2024-09-13
USER_00027,PROD_0348,Electronics,budget,10.96,4.3,1280,409,10,0,0,15,0,15,0,2024-02-12
USER_00238,PROD_0041,Clothing,mid-range,30.5,4.4,125,218,18,6,1,16,3,35,0,2024-01-28
USER_00170,PROD_0409,Toys,luxury,473.79,4.7,332,19,14,2,0,18,0,15,0,2024-03-20
USER_00448,PROD_0197,Clothing,luxury,685.89,3.8,1892,435,6,5,1,18,0,9,0,2024-06-01
USER_00374,PROD_0304,Clothing,mid-range,83.22,4.3,367,324,20,0,0,20,4,9,1,2024-04-08
USER_00770,PROD_0498,Books,mid-range,58.95,3.6,1145,368,3,1,0,2,1,2,0,2024-01-23
USER_00649,PROD_0419,Books,premium,265.06,4.2,1256,242,18,4,0,18,5,3,0,2024-12-13
USER_00224,PROD_0002,Clothing,budget,21.92,4.8,183,584,22,0,0,6,4,16,0,2024-08-26
USER_00407,PROD_0042,Clothing,budget,27.64,4.7,150,225,3,3,0,16,0,18,0,2024-09-26
USER_00423,PROD_0358,Toys,mid-range,88.13,4.4,1429,318,14,3,0,6,1,48,0,2024-09-26
USER_00279,PROD_0319,Sports,premium,150.4,4.7,1980,101,3,4,0,20,1,37,0,2024-05-10
USER_00378,PROD_0411,Toys,mid-range,64.88,4.0,1026,466,0,3,0,15,5,9,0,2024-02-08
USER_00469,PROD_0218,Sports,mid-range,64.84,4.2,480,358,5,6,1,15,5,35,0,2024-04-14
USER_00298,PROD_0382,Sports,mid-range,92.91,3.9,184,255,7,1,0,15,4,37,0,2024-05-14
USER_00625,PROD_0158,Clothing,premium,135.89,3.0,1098,85,1,5,1,18,0,18,0,2024-05-25
USER_00827,PROD_0452,Home & Kitchen,premium,229.18,4.8,188,109,8,6,1,15,4,35,0,2024-12-15
USER_00947,PROD_0041,Clothing,mid-range,30.5,4.4,125,211,2,1,0,20,1,5,0,2024-03-26
USER_00906,PROD_0035,Electronics,budget,23.3,4.6,1562,286,3,3,0,15,5,49,0,2024-02-01
USER_00600,PROD_0209,Beauty,mid-range,35.24,4.6,547,228,12,4,0,12,0,16,0,2024-02-02
USER_00602,PROD_0043,Books,mid-range,49.49,4.0,1109,369,6,4,0,12,1,47,0,2024-11-15
USER_00664,PROD_0037,Clothing,premium,205.53,4.2,1980,123,18,6,1,3,1,1,0,2024-09-29
USER_00315,PROD_0351,Clothing,premium,185.85,4.2,497,589,18,0,0,20,5,40,1,2024-10-14
USER_00048,PROD_0246,Sports,budget,25.84,4.2,1928,15,18,0,0,14,1,50,0,2024-01-22
USER_00830,PROD_0069,Beauty,budget,28.47,3.3,241,459,4,0,0,10,4,0,0,2024-04-08
USER_00869,PROD_0031,Electronics,premium,268.33,4.0,412,290,22,0,0,5,3,2,0,2024-09-09
USER_00797,PROD_0108,Beauty,luxury,335.15,3.5,1742,103,6,0,0,15,4,44,0,2024-04-29
USER_00981,PROD_0479,Sports,luxury,694.74,4.1,1382,198,12,2,0,20,2,35,0,2024-10-02
USER_00433,PROD_0139,Beauty,budget,24.91,4.1,89,383,4,6,1,4,4,31,1,2024-05-12
USER_00897,PROD_0235,Sports,budget,8.52,4.9,1766,113,0,3,0,12,5,14,0,2024-11-28
USER_00476,PROD_0419,Books,premium,265.06,4.2,1256,144,1,4,0,20,3,22,0,2024-07-19
USER_00852,PROD_0096,Home & Kitchen,mid-range,43.43,4.3,781,99,16,1,0,7,1,12,0,2024-12-31
USER_00686,PROD_0336,Books,mid-range,91.11,3.1,989,150,20,2,0,12,0,18,0,2024-02-28
USER_00035,PROD_0311,Books,budget,16.24,4.6,1339,227,22,3,0,1,5,25,0,2024-11-07
USER_00484,PROD_0412,Home & Kitchen,luxury,316.22,4.9,1040,510,20,6,1,10,2,12,0,2024-04-21
USER_00750,PROD_0408,Clothing,mid-range,36.78,3.6,791,327,7,4,0,12,3,42,1,2024-03-15
USER_00947,PROD_0121,Toys,luxury,676.75,4.5,1643,489,21,2,0,1,4,33,0,2024-10-23
USER_00117,PROD_0406,Home & Kitchen,luxury,391.54,3.7,1155,158,21,5,1,3,5,41,0,2024-10-05
USER_00413,PROD_0306,Sports,premium,272.85,4.3,314,152,7,1,0,19,4,6,0,2024-10-29
USER_00610,PROD_0150,Electronics,mid-range,80.41,4.0,1557,366,3,3,0,19,4,47,1,2024-05-23
USER_00803,PROD_0179,Books,budget,27.24,4.5,1241,387,9,3,0,7,1,1,1,2024-01-11
USER_00912,PROD_0283,Electronics,budget,23.65,3.4,864,199,13,5,1,1,5,26,0,2024-08-31
USER_00244,PROD_0036,Books,mid-range,38.99,4.0,1130,143,14,6,1,5,3,5,0,2024-11-17
USER_00794,PROD_0349,Sports,budget,7.77,4.8,1227,494,9,4,0,15,5,10,1,2024-03-08
USER_00228,PROD_0192,Sports,budget,5.72,4.3,1641,335,0,4,0,9,3,7,1,2024-08-23
USER_00952,PROD_0360,Sports,budget,12.34,3.1,413,256,6,4,0,12,4,41,0,2024-05-24
USER_00488,PROD_0257,Books,premium,103.16,3.5,264,176,21,3,0,9,2,29,0,2024-01-25
USER_00529,PROD_0483,Electronics,luxury,322.21,3.8,1579,273,1,2,0,17,5,38,0,2024-09-11
USER_00698,PROD_0420,Electronics,mid-range,98.26,3.8,1632,344,12,1,0,13,3,18,1,2024-12-03
USER_00835,PROD_0206,Beauty,mid-range,64.67,3.1,1033,576,18,5,1,7,5,48,0,2024-03-23
USER_00742,PROD_0464,Electronics,mid-range,98.72,4.0,1921,264,21,0,0,10,2,35,0,2024-04-08
USER_00043,PROD_0408,Clothing,mid-range,36.78,3.6,791,307,21,0,0,9,3,49,0,2024-08-05
USER_00551,PROD_0257,Books,premium,103.16,3.5,264,409,17,2,0,6,4,4,0,2024-04-17
USER_00399,PROD_0129,Toys,luxury,476.59,3.2,44,182,17,4,0,6,1,32,0,2024-11-15
USER_00243,PROD_0197,Clothing,luxury,685.89,3.8,1892,197,20,2,0,1,1,10,0,2024-05-08
USER_00206,PROD_0057,Sports,mid-range,33.98,4.0,1748,161,20,2,0,6,3,46,0,2024-10-09
USER_00384,PROD_0158,Clothing,premium,135.89,3.0,1098,371,21,4,0,13,4,5,0,2024-02-02
USER_00653,PROD_0226,Toys,budget,27.77,4.5,1710,178,4,3,0,1,2,22,0,2024-06-06
USER_00431,PROD_0037,Clothing,premium,205.53,4.2,1980,131,7,1,0,8,3,43,0,2024-02-06
USER_00619,PROD_0381,Home & Kitchen,luxury,440.12,3.3,156,170,7,3,0,14,1,14,0,2024-10-31
USER_00529,PROD_0079,Beauty,budget,13.84,4.1,1796,116,23,6,1,9,3,42,0,2024-03-10
USER_00686,PROD_0500,Electronics,premium,288.32,4.3,1614,451,12,5,1,7,2,8,0,2024-07-06
USER_00117,PROD_0446,Clothing,premium,286.6,4.4,286,235,14,6,1,8,3,43,0,2024-11-24
USER_00896,PROD_0101,Clothing,budget,12.09,4.3,1273,281,14,0,0,11,2,46,0,2024-05-27
USER_00692,PROD_0406,Home & Kitchen,luxury,391.54,3.7,1155,61,17,6,1,16,4,5,0,2024-04-21
USER_00346,PROD_0235,Sports,budget,8.52,4.9,1766,51,6,2,0,4,0,23,1,2024-06-26
USER_00721,PROD_0171,Sports,luxury,782.56,3.9,71,308,12,2,0,9,1,48,0,2024-10-16
USER_00554,PROD_0101,Clothing,budget,12.09,4.3,1273,291,0,3,0,16,2,45,0,2024-03-28
USER_00182,PROD_0043,Books,mid-range,49.49,4.0,1109,534,11,5,1,12,1,5,0,2024-02-17
USER_00050,PROD_0236,Beauty,luxury,977.09,4.6,754,287,0,0,0,8,2,6,0,2024-05-20
USER_00256,PROD_0304,Clothing,mid-range,83.22,4.3,367,506,8,3,0,6,0,35,0,2024-06-13
USER_00224,PROD_0268,Home & Kitchen,luxury,579.11,4.5,645,371,15,6,1,17,5,44,1,2024-12-22
USER_00728,PROD_0077,Books,mid-range,60.09,3.1,751,589,6,4,0,11,2,43,0,2024-12-27
USER_00628,PROD_0410,Toys,premium,286.75,4.4,393,537,10,1,0,4,4,39,0,2024-04-09
USER_00593,PROD_0059,Sports,budget,28.54,4.1,1190,166,19,0,0,18,5,34,1,2024-02-12
USER_00297,PROD_0497,Home & Kitchen,mid-range,51.12,3.3,1357,298,3,0,0,7,2,31,0,2024-03-25
USER_00182,PROD_0265,Beauty,premium,176.18,4.2,608,138,1,1,0,13,0,37,0,2024-05-28
USER_00996,PROD_0319,Sports,premium,150.4,4.7,1980,335,13,3,0,16,3,24,0,2024-12-26
USER_00461,PROD_0215,Electronics,budget,13.11,3.1,739,281,6,3,0,4,4,2,0,2024-12-26
USER_00535,PROD_0213,Clothing,premium,299.49,4.5,893,463,11,0,0,14,0,45,1,2024-06-24
USER_00849,PROD_0403,Sports,premium,190.71,4.4,328,138,23,6,1,17,0,29,0,2024-09-15
USER_00019,PROD_0023,Sports,premium,143.86,5.0,1048,416,3,0,0,3,0,34,0,2024-01-22
USER_00340,PROD_0037,Clothing,premium,205.53,4.2,1980,177,11,3,0,13,2,28,0,2024-10-24
USER_00812,PROD_0325,Electronics,premium,161.77,4.9,704,195,7,2,0,15,3,11,1,2024-05-22
USER_00223,PROD_0242,Electronics,mid-range,33.17,3.1,1013,334,1,2,0,19,5,13,1,2024-02-14
USER_00545,PROD_0142,Sports,premium,227.12,4.7,1453,454,0,5,1,3,5,37,0,2024-11-16
USER_00881,PROD_0313,Electronics,luxury,372.45,4.8,708,36,21,4,0,19,5,48,0,2024-02-09
USER_00249,PROD_0113,Beauty,premium,253.16,4.0,1288,49,23,3,0,5,3,0,1,2024-11-14
USER_00758,PROD_0415,Sports,premium,207.34,4.7,887,505,11,2,0,9,3,34,0,2024-11-13
USER_00185,PROD_0393,Toys,budget,25.78,4.0,627,349,5,3,0,4,5,15,0,2024-03-21
USER_00339,PROD_0012,Beauty,mid-range,84.11,5.0,1756,243,15,3,0,7,2,18,0,2024-01-04
USER_00820,PROD_0280,Home & Kitchen,budget,9.51,4.4,637,88,10,4,0,15,3,14,0,2024-03-29
USER_00632,PROD_0286,Books,budget,21.85,3.5,1360,236,6,2,0,14,5,49,1,2024-09-04
USER_00656,PROD_0452,Home & Kitchen,premium,229.18,4.8,188,492,10,3,0,9,4,32,1,2024-07-11
USER_00871,PROD_0489,Beauty,luxury,672.35,4.6,511,407,3,3,0,15,2,24,1,2024-09-12
USER_00777,PROD_0049,Clothing,luxury,428.44,3.9,1795,459,18,3,0,14,0,1,0,2024-04-18
USER_00852,PROD_0275,Home & Kitchen,premium,170.33,4.2,440,411,10,0,0,12,5,27,0,2024-02-05
USER_00577,PROD_0326,Toys,luxury,434.4,5.0,322,98,8,2,0,20,4,45,0,2024-03-06
USER_00216,PROD_0258,Beauty,luxury,668.26,4.5,980,334,23,2,0,3,4,18,0,2024-04-24
USER_00051,PROD_0123,Electronics,luxury,535.29,4.4,833,228,5,2,0,13,1,44,0,2024-10-16
USER_00090,PROD_0457,Books,budget,28.21,3.7,935,481,19,0,0,14,3,10,1,2024-05-20
USER_00811,PROD_0360,Sports,budget,12.34,3.1,413,360,23,0,0,2,0,2,1,2024-08-26
USER_00847,PROD_0198,Books,mid-range,90.48,3.6,1622,38,13,1,0,4,1,47,0,2024-03-12
USER_00261,PROD_0397,Electronics,mid-range,71.43,4.2,355,367,16,4,0,16,5,11,0,2024-07-05
USER_00362,PROD_0167,Sports,premium,272.03,5.0,630,529,9,5,1,18,1,34,0,2024-12-28
USER_00676,PROD_0076,Beauty,mid-range,68.19,4.7,1197,106,7,1,0,13,2,50,0,2024-01-02
USER_00223,PROD_0390,Books,budget,8.13,3.6,156,191,10,2,0,1,1,46,0,2024-05-08
USER_00600,PROD_0473,Clothing,mid-range,77.62,4.2,1617,509,8,3,0,6,5,17,0,2024-01-04
USER_00878,PROD_0399,Toys,budget,7.03,4.9,1584,521,13,4,0,3,5,44,1,2024-05-10
USER_00337,PROD_0289,Beauty,luxury,668.85,3.6,456,533,12,4,0,2,4,16,0,2024-09-13
USER_00491,PROD_0119,Books,budget,26.42,4.5,784,110,14,4,0,5,3,31,0,2024-12-20
USER_00029,PROD_0496,Toys,premium,215.49,4.5,1681,508,5,3,0,8,3,9,0,2024-06-13
USER_00218,PROD_0302,Books,mid-range,93.41,3.7,1494,529,1,1,0,7,4,41,0,2024-05-14
USER_00387,PROD_0488,Toys,budget,23.9,5.0,953,115,5,6,1,12,4,12,1,2024-06-02
USER_00618,PROD_0070,Electronics,mid-range,49.06,4.2,1474,485,5,6,1,11,4,20,1,2024-07-07
USER_00127,PROD_0026,Sports,luxury,717.12,3.9,519,485,1,1,0,1,5,49,0,2024-03-19
USER_00800,PROD_0120,Sports,budget,28.57,3.6,803,473,13,4,0,8,3,21,0,2024-04-05
USER_00337,PROD_0371,Home & Kitchen,luxury,492.19,5.0,1946,579,15,1,0,19,2,48,0,2024-09-24
USER_00577,PROD_0259,Sports,premium,202.65,3.2,1036,514,15,5,1,19,4,33,0,2024-12-28
USER_00518,PROD_0313,Electronics,luxury,372.45,4.8,708,564,19,0,0,1,5,0,0,2024-05-13
USER_00466,PROD_0397,Electronics,mid-range,71.43,4.2,355,29,8,5,1,2,3,38,1,2024-06-22
USER_00335,PROD_0228,Clothing,premium,235.55,4.4,1355,418,2,3,0,7,0,45,1,2024-03-14
USER_00796,PROD_0476,Clothing,mid-range,41.52,4.7,909,188,14,2,0,10,1,48,1,2024-02-14
USER_00026,PROD_0006,Toys,budget,23.97,3.3,870,237,20,5,1,11,3,17,0,2024-05-18
USER_00740,PROD_0239,Home & Kitchen,budget,21.87,3.9,1273,468,23,3,0,3,1,44,0,2024-01-25
USER_00349,PROD_0147,Beauty,luxury,535.48,4.0,670,178,7,0,0,5,5,7,0,2024-08-05
USER_00487,PROD_0291,Toys,mid-range,83.49,3.6,250,452,22,1,0,5,3,10,0,2024-09-24
USER_00300,PROD_0121,Toys,luxury,676.75,4.5,1643,256,11,2,0,17,0,40,0,2024-02-14
USER_00824,PROD_0379,Clothing,luxury,662.42,4.8,246,369,1,0,0,12,2,35,0,2024-06-24
USER_00953,PROD_0416,Clothing,premium,245.5,4.5,754,398,8,0,0,7,2,2,0,2024-05-13
USER_00587,PROD_0426,Books,luxury,796.12,3.6,1675,369,5,1,0,4,0,12,0,2024-07-09
USER_00532,PROD_0271,Sports,budget,23.61,3.7,271,269,7,2,0,13,2,39,1,2024-01-31
USER_00253,PROD_0346,Home & Kitchen,mid-range,88.45,4.1,1494,160,14,1,0,18,4,29,1,2024-02-13
USER_00340,PROD_0477,Electronics,mid-range,80.18,4.0,1845,382,11,6,1,9,0,10,0,2024-11-10
USER_00877,PROD_0450,Books,mid-range,58.48,4.9,1803,256,17,2,0,14,4,9,0,2024-05-01
USER_00446,PROD_0007,Home & Kitchen,premium,131.1,4.9,694,414,16,5,1,6,2,31,1,2024-06-01
USER_00764,PROD_0020,Beauty,premium,142.53,4.0,1816,417,5,4,0,14,3,1,0,2024-08-16
USER_00320,PROD_0033,Books,budget,19.97,4.0,234,351,9,0,0,6,1,31,1,2024-12-30
USER_00471,PROD_0064,Electronics,luxury,734.81,4.1,209,208,22,3,0,20,1,32,0,2024-02-29
USER_00987,PROD_0357,Toys,premium,126.68,3.7,698,591,18,6,1,16,4,31,0,2024-06-02
USER_00306,PROD_0148,Clothing,luxury,448.48,4.6,702,147,23,6,1,13,4,39,1,2024-07-28
USER_00731,PROD_0367,Books,premium,260.23,4.5,166,579,10,3,0,17,1,14,0,2024-02-15
USER_00049,PROD_0181,Toys,budget,29.99,4.3,556,434,18,4,0,19,5,43,1,2024-01-26
USER_00164,PROD_0414,Home & Kitchen,luxury,718.26,4.7,1382,94,11,2,0,7,5,25,0,2024-01-17
USER_00671,PROD_0023,Sports,premium,143.86,5.0,1048,397,16,5,1,4,3,27,0,2024-04-27
USER_00974,PROD_0226,Toys,budget,27.77,4.5,1710,184,9,6,1,2,5,1,1,2024-10-20
USER_00786,PROD_0149,Home & Kitchen,premium,211.16,4.0,396,43,15,2,0,10,2,10,0,2024-07-03
USER_00059,PROD_0071,Home & Kitchen,mid-range,78.12,4.7,1040,512,13,1,0,10,3,6,1,2024-05-28
USER_00219,PROD_0014,Home & Kitchen,mid-range,55.91,3.4,551,377,15,1,0,6,4,6,0,2024-05-07
USER_00271,PROD_0406,Home & Kitchen,luxury,391.54,3.7,1155,231,9,3,0,15,3,16,0,2024-01-25
USER_00909,PROD_0293,Books,mid-range,65.02,4.7,1656,505,13,3,0,8,2,50,0,2024-02-08
USER_00802,PROD_0479,Sports,luxury,694.74,4.1,1382,557,18,3,0,17,5,2,0,2024-10-10
USER_00626,PROD_0144,Home & Kitchen,luxury,625.41,4.7,1218,229,0,6,1,9,5,4,0,2024-05-12
USER_00898,PROD_0017,Beauty,mid-range,77.92,4.7,1594,449,19,4,0,6,5,27,1,2024-05-17
USER_00566,PROD_0425,Sports,premium,218.74,4.0,1048,84,3,4,0,3,4,43,0,2024-11-15
USER_00076,PROD_0277,Books,premium,122.98,3.6,468,341,12,3,0,3,5,19,0,2024-06-13
USER_00678,PROD_0016,Clothing,mid-range,62.36,3.5,1900,379,4,5,1,14,3,39,0,2024-07-20
USER_00782,PROD_0288,Toys,budget,13.63,3.2,1393,117,12,6,1,18,2,41,0,2024-11-03
USER_00088,PROD_0318,Beauty,premium,113.18,3.2,1394,534,5,2,0,3,5,48,0,2024-07-10
USER_00717,PROD_0059,Sports,budget,28.54,4.1,1190,377,15,1,0,15,3,28,0,2024-03-05
USER_00564,PROD_0162,Home & Kitchen,mid-range,97.58,3.5,1769,451,18,0,0,6,5,32,0,2024-11-04
USER_00633,PROD_0401,Books,budget,17.45,4.3,598,256,9,0,0,11,4,3,1,2024-05-20
USER_00643,PROD_0199,Toys,luxury,537.91,4.6,552,499,21,4,0,11,3,15,0,2024-08-16
USER_00514,PROD_0374,Beauty,luxury,324.36,3.1,1599,189,4,1,0,4,2,26,0,2024-09-17
USER_00287,PROD_0198,Books,mid-range,90.48,3.6,1622,181,22,4,0,19,3,25,0,2024-10-11
USER_00026,PROD_0424,Books,mid-range,52.96,4.2,337,49,13,3,0,12,3,41,0,2024-01-25
USER_00796,PROD_0272,Books,budget,19.66,4.1,680,246,4,6,1,4,4,14,0,2024-11-24
USER_00966,PROD_0023,Sports,premium,143.86,5.0,1048,191,18,2,0,20,5,48,1,2024-01-03
USER_00486,PROD_0064,Electronics,luxury,734.81,4.1,209,223,7,3,0,4,3,21,0,2024-09-12
USER_00882,PROD_0155,Home & Kitchen,mid-range,38.45,3.4,249,484,19,4,0,6,1,6,0,2024-01-12
USER_00812,PROD_0286,Books,budget,21.85,3.5,1360,97,7,2,0,11,0,0,0,2024-04-03
USER_00966,PROD_0219,Sports,premium,191.91,4.3,1845,193,14,5,1,7,2,36,0,2024-11-09
USER_00625,PROD_0278,Toys,luxury,891.61,4.9,1681,332,5,6,1,5,3,25,1,2024-10-20
USER_00936,PROD_0500,Electronics,premium,288.32,4.3,1614,365,13,5,1,13,0,48,0,2024-08-10
USER_00353,PROD_0117,Electronics,luxury,585.32,4.1,856,436,15,3,0,19,3,14,0,2024-07-11
USER_00386,PROD_0061,Books,premium,286.94,3.4,1471,477,10,4,0,11,0,34,0,2024-05-10
USER_00648,PROD_0455,Electronics,luxury,851.57,3.4,1538,303,7,1,0,19,0,42,0,2024-06-04
USER_00617,PROD_0482,Beauty,budget,18.53,3.1,1836,493,11,3,0,19,0,15,0,2024-02-15
USER_00700,PROD_0330,Toys,mid-range,80.48,3.1,751,525,2,3,0,6,5,29,0,2024-11-14
USER_00086,PROD_0033,Books,budget,19.97,4.0,234,114,6,5,1,7,0,0,1,2024-05-25
USER_00103,PROD_0461,Beauty,premium,258.15,4.1,1555,473,1,3,0,9,3,24,0,2024-05-23
USER_00804,PROD_0473,Clothing,mid-range,77.62,4.2,1617,320,19,1,0,1,4,21,0,2024-03-05
USER_00658,PROD_0167,Sports,premium,272.03,5.0,630,49,19,0,0,7,5,31,0,2024-02-05
USER_00136,PROD_0010,Electronics,luxury,355.16,3.6,1292,532,5,6,1,20,5,37,0,2024-04-21
USER_00142,PROD_0115,Home & Kitchen,premium,163.94,4.1,288,233,16,1,0,19,5,35,1,2024-07-23
USER_00433,PROD_0483,Electronics,luxury,322.21,3.8,1579,214,4,1,0,6,1,45,0,2024-11-19
USER_00798,PROD_0297,Sports,budget,29.15,3.3,1945,522,2,6,1,16,0,10,0,2024-01-21
USER_00325,PROD_0205,Toys,luxury,570.26,4.3,1685,72,8,4,0,17,0,11,1,2024-12-13
USER_00097,PROD_0461,Beauty,premium,258.15,4.1,1555,152,23,3,0,15,3,37,0,2024-05-23
USER_00487,PROD_0186,Sports,luxury,501.75,4.9,1671,396,7,3,0,7,5,31,0,2024-09-12
USER_00614,PROD_0360,Sports,budget,12.34,3.1,413,595,11,2,0,9,5,41,0,2024-02-07
USER_00689,PROD_0403,Sports,premium,190.71,4.4,328,439,6,2,0,3,4,10,0,2024-03-13
USER_00371,PROD_0251,Books,budget,6.26,3.7,262,305,0,2,0,2,5,9,0,2024-07-10
USER_00108,PROD_0186,Sports,luxury,501.75,4.9,1671,355,3,1,0,15,3,16,0,2024-01-16
USER_00450,PROD_0014,Home & Kitchen,mid-range,55.91,3.4,551,539,18,0,0,4,4,13,0,2024-02-26
USER_00976,PROD_0389,Beauty,luxury,667.99,4.5,1691,280,12,2,0,16,1,41,0,2024-03-06
USER_00536,PROD_0389,Beauty,luxury,667.99,4.5,1691,375,6,4,0,9,5,37,0,2024-02-02
USER_00125,PROD_0011,Books,premium,215.47,4.4,98,244,17,1,0,5,4,10,0,2024-05-21
USER_00229,PROD_0477,Electronics,mid-range,80.18,4.0,1845,467,15,5,1,1,1,19,0,2024-05-04
USER_00318,PROD_0038,Clothing,mid-range,79.91,3.8,1380,13,8,2,0,18,0,7,0,2024-11-13
USER_00790,PROD_0382,Sports,mid-range,92.91,3.9,184,581,9,2,0,19,0,45,0,2024-05-08
USER_00190,PROD_0290,Sports,budget,5.19,3.6,437,415,1,1,0,20,4,12,1,2024-12-31
USER_00007,PROD_0240,Books,premium,283.05,3.4,134,469,3,3,0,2,2,5,0,2024-11-14
USER_00100,PROD_0104,Clothing,luxury,727.89,4.5,937,92,20,4,0,17,5,36,0,2024-02-16
USER_00571,PROD_0039,Beauty,premium,187.62,4.0,252,22,3,4,0,16,2,30,0,2024-08-02
USER_00063,PROD_0150,Electronics,mid-range,80.41,4.0,1557,283,3,0,0,18,3,26,0,2024-10-28
USER_00546,PROD_0046,Sports,luxury,904.69,3.1,1343,202,20,0,0,16,3,41,0,2024-12-16
USER_00978,PROD_0252,Toys,mid-range,34.8,4.5,429,493,1,3,0,1,0,48,0,2024-05-16
USER_00320,PROD_0016,Clothing,mid-range,62.36,3.5,1900,549,13,3,0,1,5,28,0,2024-09-26
USER_00456,PROD_0457,Books,budget,28.21,3.7,935,591,4,2,0,3,0,39,0,2024-02-07
USER_00364,PROD_0434,Books,luxury,910.97,4.5,132,594,16,2,0,12,5,50,0,2024-12-04
USER_00600,PROD_0239,Home & Kitchen,budget,21.87,3.9,1273,299,18,3,0,3,5,6,0,2024-10-31
USER_00300,PROD_0096,Home & Kitchen,mid-range,43.43,4.3,781,255,12,5,1,8,0,28,0,2024-04-06
USER_00103,PROD_0133,Beauty,budget,19.1,3.4,1437,91,3,6,1,8,2,40,0,2024-07-21
USER_00430,PROD_0439,Home & Kitchen,premium,144.97,4.9,614,445,21,2,0,6,4,32,1,2024-05-29
USER_00414,PROD_0003,Books,luxury,322.25,3.2,481,173,22,2,0,20,5,6,0,2024-06-05
USER_00518,PROD_0154,Beauty,premium,170.36,3.9,632,67,18,5,1,17,1,6,1,2024-11-09
USER_00872,PROD_0286,Books,budget,21.85,3.5,1360,121,21,5,1,11,4,23,0,2024-06-22
USER_00748,PROD_0251,Books,budget,6.26,3.7,262,201,0,6,1,12,3,26,1,2024-04-14
USER_00908,PROD_0435,Beauty,mid-range,66.31,4.1,1361,421,2,5,1,17,0,16,0,2024-02-03
USER_00469,PROD_0347,Books,luxury,377.83,3.6,621,555,4,3,0,9,4,26,0,2024-05-16
USER_00656,PROD_0287,Sports,luxury,724.95,3.8,446,418,16,4,0,17,4,37,0,2024-06-21
USER_00859,PROD_0488,Toys,budget,23.9,5.0,953,132,4,3,0,16,4,21,1,2024-05-02
USER_00620,PROD_0202,Home & Kitchen,premium,210.38,4.1,937,455,7,3,0,15,0,24,0,2024-11-07
USER_00437,PROD_0184,Sports,luxury,978.34,3.9,841,137,23,3,0,5,1,38,0,2024-10-03
USER_00224,PROD_0081,Toys,mid-range,91.7,3.0,1513,78,11,1,0,15,3,49,1,2024-03-05
USER_00645,PROD_0022,Books,premium,249.4,3.9,1200,118,10,3,0,6,5,38,0,2024-06-20
USER_00750,PROD_0066,Electronics,mid-range,55.87,3.3,1712,201,5,6,1,14,1,25,1,2024-04-28
USER_00981,PROD_0433,Clothing,luxury,783.35,3.8,1592,352,2,2,0,7,2,36,0,2024-07-24
USER_00214,PROD_0015,Beauty,budget,20.23,3.3,1498,254,12,1,0,13,3,36,1,2024-07-02
USER_00481,PROD_0148,Clothing,luxury,448.48,4.6,702,584,18,1,0,5,5,12,0,2024-10-22
USER_00256,PROD_0326,Toys,luxury,434.4,5.0,322,290,5,6,1,20,2,7,0,2024-05-05
USER_00180,PROD_0304,Clothing,mid-range,83.22,4.3,367,493,13,0,0,16,0,37,0,2024-07-15
USER_00571,PROD_0176,Toys,premium,219.01,4.6,1891,236,4,6,1,16,4,24,0,2024-09-29
USER_00156,PROD_0201,Books,luxury,905.68,3.9,996,359,9,1,0,13,0,18,0,2024-05-28
USER_00316,PROD_0160,Beauty,mid-range,74.65,4.5,215,162,6,1,0,1,2,45,1,2024-08-27
USER_00445,PROD_0250,Electronics,luxury,364.17,3.4,1314,189,10,3,0,18,0,0,0,2024-10-24
